trial , dir , samp , waittime , time , frame , xB , yB , zB , distB_t1, distB_t2 , hitB_t1 , hitB_t2 , XA , YA , ZA , XAsc , YAsc , ZAsc , distA_t1, distA_t2 , hitA_t1 , hitA_t2,
26,2,10,1,0.12719,15010,-0.00109,3.56001,-10.77081,22.73131,22.80166,0,0,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
26,2,10,1,0.13136,15011,-0.00101,3.55995,-10.77096,22.73144,22.80176,0,0,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
26,2,10,1,0.13555,15012,-0.00114,3.56003,-10.77106,22.73138,22.80176,0,0,0.00717,-0.01201,-0.00205,505.01988,703.28925,10.00205,528.76425,512.91484,0,0, 
26,2,10,1,0.1398,15013,-0.00134,3.5599,-10.77129,22.73155,22.80202,0,0,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
26,2,10,1,0.14371,15014,-0.00162,3.55986,-10.77151,22.73162,22.80221,0,0,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
26,2,10,1,0.14788,15015,-0.00127,3.55996,-10.77174,22.73169,22.80213,0,0,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
26,2,10,1,0.15227,15016,-0.00132,3.55985,-10.77192,22.73186,22.80232,0,0,0.00691,-0.01245,-0.00184,505.02857,703.30082,10.00184,528.77119,512.92852,0,0, 
26,2,10,1,0.15638,15017,-0.00135,3.55982,-10.77216,22.73198,22.80245,0,0,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
26,2,10,1,0.16048,15018,-0.00144,3.55993,-10.77233,22.73193,22.80245,0,0,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
26,2,10,1,0.16475,15019,-0.00146,3.55982,-10.77258,22.73213,22.80265,0,0,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
26,2,10,1,0.1689,15020,-0.00149,3.55979,-10.7728,22.73224,22.80278,0,0,0.00706,-0.01302,-0.00179,505.02371,703.31567,10.00179,528.78671,512.94116,0,0, 
26,2,10,1,0.17305,15021,-0.00178,3.55981,-10.77302,22.73224,22.80292,0,0,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
26,2,10,1,0.17724,15022,-0.00173,3.55968,-10.77326,22.73247,22.80312,0,0,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
26,2,10,1,0.18135,15023,-0.002,3.55966,-10.77339,22.73249,22.80326,0,0,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
26,2,10,1,0.18553,15024,-0.00234,3.55969,-10.77348,22.73242,22.80335,0,0,0.00693,-0.01356,-0.0017,505.02787,703.33008,10.0017,528.79811,512.95616,0,0, 
26,2,10,1,0.18972,15025,-0.00265,3.5597,-10.77355,22.73237,22.80344,0,0,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
26,2,10,1,0.19383,15026,-0.00278,3.5595,-10.77359,22.73254,22.80367,0,0,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
26,2,10,1,0.19796,15027,-0.0028,3.55943,-10.77357,22.73258,22.80373,0,0,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
26,2,10,1,0.20221,15028,-0.00285,3.55933,-10.77348,22.73263,22.80379,0,0,0.00737,-0.01533,-0.00166,505.01346,703.37675,10.00166,528.84656,512.99618,0,0, 
26,2,10,1,0.20638,15029,-0.00315,3.55938,-10.7733,22.73244,22.80374,0,0,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
26,2,10,1,0.21048,15030,-0.0033,3.55943,-10.77308,22.73227,22.80364,0,0,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
26,2,10,1,0.21475,15031,-0.00338,3.55938,-10.77286,22.73221,22.80361,0,0,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
26,2,10,1,0.21889,15032,-0.00338,3.55926,-10.77257,22.7322,22.8036,0,0,0.00777,-0.01634,-0.00192,505.00019,703.40336,10.00192,528.87627,513.01745,0,0, 
26,2,10,1,0.22297,15033,-0.00352,3.55909,-10.77215,22.73214,22.80361,0,0,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
26,2,10,1,0.22726,15034,-0.00348,3.55902,-10.77172,22.73203,22.80348,0,0,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
26,2,10,1,0.23135,15035,-0.0033,3.55888,-10.77133,22.73204,22.8034,0,0,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
26,2,10,1,0.23555,15036,-0.00332,3.55867,-10.77098,22.73207,22.80344,0,0,0.00859,-0.01859,-0.00192,504.97304,703.46283,10.00192,528.94165,513.06576,0,0, 
26,2,10,1,0.23976,15037,-0.00344,3.55871,-10.7706,22.73186,22.80328,0,0,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
26,2,10,1,0.24389,15038,-0.00331,3.55871,-10.77026,22.73175,22.80311,0,0,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
26,2,10,1,0.24799,15039,-0.00349,3.55868,-10.76997,22.73161,22.80305,0,0,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
26,2,10,1,0.25229,15040,-0.00371,3.5586,-10.76975,22.73154,22.80309,0,0,0.00982,-0.02133,-0.00142,504.93198,703.53498,10.00142,529.02432,513.12188,0,0, 
26,2,10,1,0.25634,15041,-0.00426,3.55877,-10.76951,22.73117,22.80297,0,0,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
26,2,10,1,0.26051,15042,-0.00457,3.55873,-10.76927,22.73105,22.80298,0,0,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
26,2,10,1,0.26472,15043,-0.00494,3.55882,-10.76893,22.73074,22.80285,0,0,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
26,2,10,1,0.26889,15044,-0.00555,3.55853,-10.7687,22.73077,22.80315,0,0,0.01088,-0.02563,-0.00005,504.89694,703.64858,10.00005,529.14224,513.21934,0,0, 
26,2,10,1,0.27293,15045,-0.00659,3.55878,-10.76813,22.73008,22.80294,0,0,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
26,2,10,1,0.27724,15046,-0.00754,3.55866,-10.76768,22.72979,22.80309,0,0,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
26,2,10,1,0.2814,15047,-0.00855,3.55891,-10.76712,22.72912,22.80288,0,0,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
26,2,10,1,0.28548,15048,-0.00951,3.55874,-10.7667,22.72888,22.80308,0,0,0.01006,-0.02962,0.0013,504.92401,703.75359,9.9987,529.22662,513.32759,0,0, 
26,2,10,1,0.28972,15049,-0.01033,3.55863,-10.76622,22.7286,22.80317,0,0,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
26,2,10,1,0.29383,15050,-0.01125,3.5588,-10.7655,22.72795,22.80295,0,0,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
26,2,10,1,0.298,15051,-0.01195,3.55871,-10.76486,22.72761,22.80292,0,0,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
26,2,10,1,0.30225,15052,-0.0123,3.55844,-10.76414,22.72748,22.80295,0,0,0.00617,-0.03449,0.00215,505.05324,703.88223,9.99785,529.29025,513.48959,0,0, 
26,2,10,1,0.30641,15053,-0.01281,3.55857,-10.76353,22.727,22.80271,0,0,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
26,2,10,1,0.3105,15054,-0.01309,3.55855,-10.76308,22.72677,22.8026,0,0,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
26,2,10,1,0.3147,15055,-0.01338,3.55821,-10.76277,22.72688,22.80284,0,0,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
26,2,10,1,0.31886,15056,-0.01367,3.55809,-10.76233,22.72674,22.80283,0,0,-0.00344,-0.03688,-0.00139,505.3719,703.94513,10.00139,529.21579,513.64702,0,0, 
26,2,10,1,0.32297,15057,-0.01319,3.5577,-10.76185,22.72699,22.80286,0,0,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
26,2,10,1,0.32726,15058,-0.01283,3.557,-10.76144,22.72752,22.80322,0,0,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
26,2,10,1,0.33134,15059,-0.01261,3.55661,-10.76085,22.72767,22.80326,0,0,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
26,2,10,1,0.33546,15060,-0.01227,3.55604,-10.76026,22.72801,22.80344,0,0,-0.0379,-0.03242,-0.02678,506.51533,703.82771,10.02678,528.63742,513.8868,0,0, 
26,2,10,1,0.33971,15061,-0.0117,3.55563,-10.75964,22.72824,22.80341,0,0,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
26,2,10,1,0.34389,15062,-0.01122,3.55539,-10.75887,22.72825,22.80318,0,0,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
26,2,10,1,0.34799,15063,-0.01056,3.55521,-10.75811,22.72823,22.80287,0,0,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
26,2,10,1,0.35223,15064,-0.00992,3.55482,-10.75745,22.72845,22.80278,0,0,-0.11021,0.01137,-0.11869,508.91389,702.6723,10.11869,526.60032,513.53437,0,0, 
26,2,10,1,0.35641,15065,-0.00931,3.55464,-10.75681,22.72848,22.80253,0,0,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
26,2,10,1,0.36058,15066,-0.00844,3.55454,-10.75633,22.72856,22.80221,0,0,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
26,2,10,1,0.36477,15067,-0.00766,3.55447,-10.75596,22.72864,22.80193,0,0,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
26,2,10,1,0.36887,15068,-0.00701,3.55412,-10.75582,22.72904,22.80202,0,0,-0.21846,0.22422,-0.34702,512.5051,697.05687,10.34702,520.00877,509.35327,0,0, 
26,2,10,1,0.37298,15069,-0.00615,3.55422,-10.75575,22.72911,22.8017,0,0,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
26,2,10,1,0.37728,15070,-0.00566,3.55409,-10.75608,22.72947,22.80184,0,0,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
26,2,10,1,0.38143,15071,-0.00492,3.55412,-10.75649,22.72978,22.80181,0,0,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
26,2,10,1,0.38555,15072,-0.00422,3.55369,-10.75726,22.73062,22.80233,0,0,-0.41863,0.75866,-0.78049,519.14561,682.95755,10.78049,504.42758,498.2721,0,0, 
26,2,10,1,0.38973,15073,-0.00362,3.55366,-10.75797,22.73108,22.80251,0,0,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
26,2,10,1,0.39384,15074,-0.00317,3.55342,-10.75889,22.73177,22.803,0,0,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
26,2,10,1,0.39802,15075,-0.00282,3.55329,-10.75991,22.73238,22.80345,0,0,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
26,2,10,1,0.40226,15076,-0.0028,3.55331,-10.761,22.73282,22.80388,0,0,-0.72672,1.65359,-1.36738,529.36594,659.34749,11.36738,478.70162,479.93572,0,0, 
26,2,10,1,0.40641,15077,-0.00281,3.55324,-10.76218,22.73336,22.80443,0,0,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
26,2,10,1,0.4105,15078,-0.00275,3.55343,-10.76333,22.73368,22.80473,0,0,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
26,2,10,1,0.41478,15079,-0.00316,3.55327,-10.76466,22.73428,22.80552,0,0,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
26,2,10,1,0.41885,15080,-0.00351,3.55355,-10.76577,22.73441,22.80582,0,0,-1.10498,2.92976,-2.03741,541.91436,625.67975,12.03741,442.84593,454.15927,0,0, 
26,2,10,1,0.42299,15081,-0.00424,3.55328,-10.76703,22.73501,22.80675,0,0,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
26,2,10,1,0.42728,15082,-0.00503,3.55343,-10.76811,22.73514,22.80725,0,0,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
26,2,10,1,0.43138,15083,-0.00609,3.55346,-10.76908,22.73529,22.80789,0,0,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
26,2,10,1,0.43546,15084,-0.00737,3.55335,-10.77,22.73548,22.80867,0,0,-1.56355,4.55844,-2.72103,557.12719,582.71231,12.72103,397.44169,423.02071,0,0, 
26,2,10,1,0.43971,15085,-0.0087,3.55344,-10.77066,22.73538,22.80919,0,0,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
26,2,10,1,0.44382,15086,-0.01009,3.55352,-10.77123,22.73524,22.80969,0,0,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
26,2,10,1,0.44794,15087,-0.01161,3.5536,-10.77165,22.73501,22.81015,0,0,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
26,2,10,1,0.45225,15088,-0.01295,3.55352,-10.77198,22.73491,22.81067,0,0,-2.10679,6.49315,-3.38978,575.14849,531.67099,13.38978,343.58826,389.71394,0,0, 
26,2,10,1,0.45632,15089,-0.01429,3.55367,-10.77205,22.73452,22.8109,0,0,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
26,2,10,1,0.46053,15090,-0.0158,3.55365,-10.77206,22.7342,22.81128,0,0,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
26,2,10,1,0.4647,15091,-0.01702,3.55377,-10.77194,22.73378,22.81141,0,0,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
26,2,10,1,0.46891,15092,-0.0184,3.55357,-10.77183,22.73361,22.81188,0,0,-2.62997,8.44375,-3.98393,592.50434,480.21042,13.98393,289.76496,360.72003,0,0, 
26,2,10,1,0.473,15093,-0.01903,3.55347,-10.77166,22.73349,22.81205,0,0,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
26,2,10,1,0.47719,15094,-0.01957,3.55338,-10.77146,22.73337,22.81217,0,0,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
26,2,10,1,0.48138,15095,-0.01945,3.55322,-10.77134,22.73348,22.81223,0,0,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
26,2,10,1,0.48552,15096,-0.0197,3.55305,-10.77116,22.73351,22.81236,0,0,-3.11899,10.43012,-4.51033,608.72736,427.80646,14.51033,235.88998,336.54917,0,0, 
26,2,10,1,0.48971,15097,-0.01963,3.5529,-10.77102,22.7336,22.81242,0,0,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
26,2,10,1,0.4939,15098,-0.01895,3.55259,-10.77091,22.73398,22.81249,0,0,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
26,2,10,1,0.498,15099,-0.01843,3.55228,-10.77081,22.73433,22.81259,0,0,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
26,2,10,1,0.50227,15100,-0.01739,3.55207,-10.77062,22.73466,22.81245,0,0,-3.52628,12.33649,-4.97787,622.2386,377.51273,14.97787,185.84831,318.77452,0,0, 
26,2,10,1,0.50636,15101,-0.01621,3.55186,-10.77039,22.73501,22.81226,0,0,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
26,2,10,1,0.5105,15102,-0.01493,3.55166,-10.77011,22.73535,22.81201,0,0,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
26,2,10,1,0.51479,15103,-0.01264,3.55148,-10.76963,22.73581,22.81141,0,0,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
26,2,10,1,0.51888,15104,-0.00998,3.55166,-10.76873,22.73588,22.81025,0,0,-3.89951,13.99236,-5.44085,634.62016,333.82794,15.44085,143.1581,310.276,0,0, 
26,2,10,1,0.52299,15105,-0.00687,3.55224,-10.76738,22.73549,22.80844,0,0,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
26,2,10,1,0.52721,15106,-0.00374,3.55321,-10.76543,22.73452,22.80603,0,0,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
26,2,10,1,0.53135,15107,-0.00041,3.55412,-10.76308,22.73348,22.80346,0,0,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
26,2,10,1,0.53553,15108,0.00306,3.55511,-10.76017,22.73217,22.80056,0,0,-4.27076,15.32949,-6.0555,646.93599,298.55196,16.0555,108.6235,310.39275,0,0, 
26,2,10,1,0.53977,15109,0.00691,3.55612,-10.75679,22.73075,22.79735,0,0,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
26,2,10,1,0.54386,15110,0.01085,3.55715,-10.75281,22.72906,22.79385,0,0,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
26,2,10,1,0.54804,15111,0.01506,3.55858,-10.74828,22.72687,22.78972,0,0,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
26,2,10,1,0.55221,15112,0.01897,3.56052,-10.74323,22.72395,22.78499,0,0,-4.5393,16.41206,-6.83669,655.84467,269.99168,16.83669,83.35677,312.7178,0,0, 
26,2,10,1,0.55637,15113,0.02256,3.56308,-10.73763,22.72017,22.77956,0,0,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
26,2,10,1,0.56047,15114,0.02525,3.56641,-10.73156,22.71534,22.77348,0,0,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
26,2,10,1,0.56469,15115,0.02746,3.57056,-10.7253,22.70958,22.76672,0,0,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
26,2,10,1,0.56884,15116,0.02957,3.57605,-10.71848,22.7024,22.75857,0,0,-4.70793,17.27341,-7.73975,661.43869,247.26775,17.73975,67.4713,315.09526,0,0, 
26,2,10,1,0.57296,15117,0.03143,3.5842,-10.71033,22.69226,22.74759,0,0,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
26,2,10,1,0.57725,15118,0.03422,3.59764,-10.69878,22.67626,22.73034,0,0,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
26,2,10,1,0.58138,15119,0.03961,3.62289,-10.67672,22.64609,22.69775,0,0,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
26,2,10,1,0.58547,15120,0.0453,3.66627,-10.63707,22.59277,22.64189,0,0,-4.83694,17.90585,-8.67118,665.71842,230.58278,18.67118,58.91015,318.10033,0,0, 
26,2,10,1,0.58971,15121,0.04932,3.73405,-10.57658,22.50901,22.55641,0,0,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
26,2,10,1,0.59386,15122,0.05623,3.83108,-10.49349,22.39088,22.43527,0,0,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
26,2,10,1,0.59799,15123,0.06792,3.96041,-10.38862,22.23655,22.27573,0,0,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
26,2,10,1,0.60223,15124,0.08117,4.12037,-10.26466,22.04796,22.08119,0,0,-4.99774,18.38695,-9.47137,671.05277,217.8905,19.47137,53.10647,323.0657,0,0, 
26,2,10,1,0.60639,15125,0.09388,4.30813,-10.12618,21.82904,21.85655,0,0,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
26,2,10,1,0.61056,15126,0.10329,4.51891,-9.9783,21.5855,21.60884,0,0,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
26,2,10,1,0.61474,15127,0.10638,4.74915,-9.82407,21.32101,21.34325,0,0,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
26,2,10,1,0.6189,15128,0.10176,4.99751,-9.66465,21.03688,21.06186,0,0,-5.19162,18.78032,-10.07004,677.4846,207.51276,20.07004,48.71922,329.56966,1,0, 
26,2,10,1,0.62297,15129,0.08867,5.26217,-9.50131,20.73497,20.76712,0,0,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
26,2,10,1,0.62727,15130,0.06688,5.54277,-9.33496,20.41586,20.45991,0,0,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
26,2,10,1,0.63135,15131,0.03689,5.83912,-9.16643,20.08012,20.1408,0,0,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
26,2,10,1,0.63551,15132,-0.00071,6.15292,-8.99533,19.72618,19.8082,0,0,-5.35625,19.08387,-10.54368,682.94588,199.50456,20.54368,46.81331,335.30411,1,0, 
26,2,10,1,0.63976,15133,-0.04628,6.48559,-8.82155,19.35264,19.46119,0,0,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
26,2,10,1,0.64386,15134,-0.09862,6.83875,-8.64524,18.95838,19.0984,0,0,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
26,2,10,1,0.64797,15135,-0.15804,7.21404,-8.46614,18.54175,18.71875,0,0,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
26,2,10,1,0.65221,15136,-0.22444,7.61318,-8.28394,18.10111,18.32105,0,0,-5.42737,19.21898,-11.0621,685.30553,195.94002,21.0621,46.65173,337.84361,1,0, 
26,2,10,1,0.65636,15137,-0.29735,8.03683,-8.09868,17.63601,17.90516,0,0,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
26,2,10,1,0.66045,15138,-0.37632,8.48364,-7.91079,17.14795,17.47293,0,0,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
26,2,10,1,0.66473,15139,-0.45964,8.95039,-7.72167,16.64078,17.02779,0,0,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
26,2,10,1,0.66889,15140,-0.54726,9.43287,-7.53298,16.11892,16.57472,0,0,-5.44371,19.25144,-11.38893,685.84749,195.08363,21.38893,46.6916,338.43402,1,0, 
26,2,10,1,0.67306,15141,-0.63786,9.92702,-7.3473,15.58732,16.1184,0,0,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
26,2,10,1,0.67726,15142,-0.73219,10.43037,-7.16597,15.04853,15.66249,0,0,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
26,2,10,1,0.68136,15143,-0.83044,10.94054,-6.99102,14.5054,15.21064,0,0,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
26,2,10,1,0.68546,15144,-0.93242,11.45561,-6.82445,13.96056,14.76605,0,0,-5.46792,19.30058,-11.42542,686.65048,193.78717,21.42542,46.80758,339.31421,1,0, 
26,2,10,1,0.68974,15145,-1.03682,11.97596,-6.66528,13.41379,14.32843,0,0,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
26,2,10,1,0.69385,15146,-1.1426,12.49981,-6.5166,12.86836,13.90092,0,0,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
26,2,10,1,0.69799,15147,-1.25043,13.02648,-6.37809,12.3248,13.48532,0,0,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
26,2,10,1,0.70227,15148,-1.35884,13.55435,-6.24991,11.78535,13.08336,0,0,-5.47713,19.3133,-11.43907,686.95596,193.45177,21.43907,46.76817,339.64021,1,0, 
26,2,10,1,0.70635,15149,-1.4685,14.0822,-6.13116,11.25089,12.69714,0,0,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
26,2,10,1,0.71045,15150,-1.57768,14.60852,-6.02125,10.72346,12.32777,0,0,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
26,2,10,1,0.71472,15151,-1.6862,15.13314,-5.91888,10.20324,11.97587,0,0,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
